text,humor
"First Ebola, now Zika: Withering criticism for the WHO.  ",True
Wall Street bleeds:  ,True
Groups urge Kerry to work for release of U.S. man 'left behind' after Iran prisoner deal:  ,True
U.S. health official: Widespread Zika vaccine not likely to be available for years.  ,True
North Korea's latest rocket launch may spur buildup of U.S. missile defense systems in Asia:  ,True
Wall St. extends tech-led selloff -  ,True
Woman who accused Bill Clinton of assault to campaign against Hillary:  ,True
Woman who accused Bill Clinton of assault to campaign against Hillary presidential run ,True
"Before New Hampshire primary, Trump campaign shows mellower side ",True
Crude oil rises in holiday-constrained trade  ,True
"CEOs, venture backers lose big as LinkedIn, Tableau shares tumble  ",True
"Beyonce, Bruno Mars heat up Coldplay's Super Bowl halftime show  ",True
"Crude oil slips after Saudi, Venezuela meeting on prices yields little  ",True
Denver lead Carolina 10-0 after first quarter of Super Bowl ,True
"Small stakes, big impact: Obama’s investment in the gun industry.  ",True
 Classic SuperBowl moments through the years.  ,True
Why President Obama’s $30 stake in the gun industry matters.,True
Volkswagen to offer generous compensation for U.S. customers: paper ,True
New breed investors embrace China's white-knuckle ride ,True
"As Big Oil shrinks, boards plot different paths out of crisis  ",True
"More pulled out alive after Taiwan quake, about 120 people still trapped  ",True
"Inarritu wins DGA award for 'The Revenant,' stoking its Oscar hopes ",True
Republican U.S. presidential hopefuls say Zika quarantine may be needed  ,True
"North Korean rocket puts object into space, angers neighbors, U.S.  ",True
Christie and Bush came after Rubio at GOPDebate.  ,True
Twitter users decry reported plan to prioritize tweets  ,True
President Obama is invested in the gun industry – are you?  ,True
Many Americans unwittingly own a piece of the gun industry. Do you?,True
"More than 3,100 pregnant women in Colombia have Zika virus: government ",True
"Why Smith &amp, Wesson shares have more than doubled since Sandy Hook",True
"Taiwan quake kills at least 11, fells apartment block ",True
"Trump, Rubio likely targets in eighth Republican presidential debate ",True
Yogurt maker Chobani rejects PepsiCo's offer for stake in company  ,True
 Pentagon's budget plan funds 404 Lockheed F-35 jets - sources  ,True
" Presidential hopefuls Sanders, Clinton in dead heat - Reuters/Ipsos poll  ",True
"A look at the week around the world, in   ",True
"Twitter suspends over 125,000 accounts for 'promoting terrorist acts' ",True
Thousands flee as Russian-backed offensive threatens to besiege Aleppo:  ,True
What gun-control headlines mean for gun-industry bottom lines ,True
 Our images from the scene of the fatal crane collapse in Manhattan this morning.  ,True
Do you own a piece of the gun industry without knowing it?,True
"Manhattan construction crane collapses, kills one ",True
At least one dead after construction crane collapses in lower Manhattan:  ,True
Special Report: Why Obama and other gun control advocates own stock in firearms makers ,True
"U.S. job growth slows, unemployment rate at eight-year low:  ",True
"Trump holds lead in New Hampshire, rebuked for profanity by Bushes ",True
" One killed, two injured after crane collapse in lower Manhattan. LIVE coverage: ",True
 Construction crane collapses in lower Manhattan: CBS,True
" U.S. economy added 151,000 jobs in January, unemployment at 4.9 percent.",True
Top U.S. economy forecaster holds steely confidence in job market: Reuters poll -  ,True
Sea lion takes a booth at San Diego restaurant on the beach  ,True
Volvo readies for U.S. slowdown as fourth-quarter profit just lags  ,True
BMX icon Dave Mirra dead at 41 in apparent suicide: police ,True
"Viacom names CEO Dauman as chair as Redstone exits, daughter protests ",True
Justice Department considers legal changes to combat domestic anti-government extremists:   ,True
Michigan emails show officials knew of Flint water disease risk ,True
Obama to seek new tax on oil in budget proposal ,True
Bill being drafted after concerns that annual human trafficking report was watered down:   ,True
"Shkreli laughs off questions from lawmakers, calls them 'imbeciles' on Twitter:  ",True
New bill being drafted to reform human trafficking rankings following Reuters investigation:  ,True
 New U.S. bill being drafted to reform human trafficking rankings ,True
Brazil confirms Zika infection from a blood transfusion:  ,True
"Clinton, Sanders take new combative tone into first one-on-one debate ",True
Rubio under attack as New Hampshire primary race heats up ,True
Martin Shkreli insults Congress on Twitter after refusing to testify:  ,True
'Hard to accept that these imbeciles represent the people in our government': Shkreli tweets ,True
Martin Shkreli pleads the Fifth before Congress:  ,True
Ex-drug executive Shkreli invokes Fifth Amendment before Congress ,True
U.S. jobless claims rise more than expected ,True
Billions pledged for Syria as tens of thousands flee bombardments ,True
Top al Qaeda commander killed in Yemen drone strikes: residents ,True
"Airlines giving refunds on tickets to Zika zones, offering to reassign crew:  ",True
"UK PM Cameron's spokesman says: Should Julian Assange leave the Ecuadorian embassy, arrest warrant will be put into effect.",True
 UK PM Cameron's spokesman says UN decision on Julian Assange would not be legally binding.,True
" British Foreign Office: allegation of rape outstanding against Julian Assange, so UK has a legal obligation to extradite him.",True
U.N. panel rules in favour of Wikileaks' Assange:  ,True
Ex-drug executive Shkreli has $40 million trading loss: U.S. -  ,True
Airline battle brews in Gulf as Iran eyes regional hub role  ,True
Oil bears closing of $600 million triple-short fund bet seen adding to tumult  ,True
U.S. lawmakers unlikely to get answers from ex-drug executive Shkreli ,True
"Google search chief Singhal to quit, to be replaced by AI head  ",True
Redstone seen resigning as Viacom chair after stepping down at CBS  ,True
"Dollar pressured as US rate hikes views cool, Fed-speak awaited  ",True
Democratic hopeful Sanders attacks Clinton's 'progressive' credentials ,True
Honda adds 2.2 million vehicles to Takata air bag recall ,True
Pennsylvania judge declines to toss Cosby sex assault case ,True
Pennsylvania officials can prosecute Cosby for sex assault: judge ,True
Sumner Redstone resigns as CBS executive chairman ,True
Google's search business chief Amit Singhal to leave ,True
 Les Moonves is appointed chairman of CBS board after Sumner Redstone resigns,True
"Obama visits mosque, declares attacks on Islam are attacks on all faiths.  ",True
"Republican presidential campaign turns nastier, Paul drops out ",True
Martin Shkreli's E*Trade account takes a $40 million hit:  ,True
Cosby's lawyer says he would have blocked rape deposition without deal:  ,True
Aleppo offensive has uprooted hundred of families and killed three humanitarian aid workers: U.N. ,True
Obama makes his first visit to a U.S. mosque to counter Republican rhetoric about Muslims:  ,True
"Ex-drug exec Shkreli has suffered a $40 million trading loss, says U.S. prosecutor.  ",True
The Making a Murderer effect: U.S. exonerations hit record high as more cases probed.  ,True
Why China's boldest overseas takeover move is more than just one company buying another:  ,True
"""Ted Cruz didn't win Iowa, he stole it"" - Trump calls for another vote after caucuses.  ",True
Trump accuses Cruz of stealing Iowa caucuses through 'fraud' ,True
Family of Oregon occupier shot by law enforcement accuses FBI and police of a cover-up:  ,True
"Now the NFL Rams have gone, St. Louis is still saddled with stadium debt:  ",True
New York inmate given the maximum sentence for daring prison escape last year:  ,True
How Zika mosquitoes’ habits may foil U.S. elimination efforts:  ,True
U.S. government sources say bomb likely caused Somalia plane blast:  ,True
 Investigators believe bomb likely caused explosion on Somalia plane: U.S. government sources. ,True
Republican presidential candidate Rand Paul suspends his 2016 White House campaign:  ,True
Republican Rand Paul suspends 2016 White House campaign ,True
 Republican Presidential candidate Rand Paul suspends campaign for 2016 nomination - CNN,True
"First U.S. Zika virus transmission reported, has been attributed to sex, not mosquito bite:  ",True
GM North America fourth-quarter profit tops estimates ,True
DNA traces found of U.S. Marines killed in helicopter crash off Hawaii  ,True
Chipotle says California probe widens into national investigation  ,True
ChemChina makes $43 billion agreed bid for Switzerland's Syngenta ,True
U.S. exonerations hit record high as more troubled cases probed ,True
"Yahoo to look at job cuts, alongside spin-off  ",True
"Amazon plans to open up to 400 bookstores, says mall operator  ",True
House passes bill again to restrict Obama lifting Iran sanctions  ,True
House fails to knock down Obama veto of anti-Obamacare bill ,True
U.S. January auto sales stronger than expected ,True
Yahoo to explore strategic alternatives alongside spin-off ,True
Yahoo quarterly revenue falls 15 percent ,True
Yahoo to say it is exploring 'strategic alternatives':  $YHOO ,True
Yahoo to say it is exploring 'strategic alternatives' ,True
