text,humor
"China official manufacturing PMI eases to 49.4 in January, misses forecasts  ",False
"Among White House hopefuls, Trump least likely to hit 'follow' button on Twitter ",False
California sheriff 'concerned' by slow response to jail escape ,False
Americans among militant suspects detained in Saudi Arabia-paper ,False
"In tight race, Cruz and Trump make final appeals to Iowans  ",False
Raptors hold off Pistons to stretch record streak to 11 wins  ,False
Hon Hai CEO says Sharp to decide on investment within week  ,False
America's angry voters divvied up by Trump and Sanders: poll  ,False
One dead as gunfire erupts outside Denver motorcycle expo ,False
Clinton wins New York Times endorsement in U.S. presidential race ,False
Merkel says refugees must return home once war is over ,False
"Did Brazil, global health agencies fumble Zika response? ",False
 Nearly $1 million in FIFA funds missing in Guatemala - sources ,False
Toyota may halt Japan car output in February due to steel shortage  ,False
Surging Celtics prove too tricky for Magic  ,False
Boeing wins contract to build new Air Force One presidential jets  ,False
Facebook to prohibit private firearm transactions on its service  ,False
U.S. corporations to report best and worst of times  ,False
 Facebook says to prohibit private firearm transactions on its service ,False
Poll shows 40 percent of Germans want Merkel to resign over her refugee policy:  ,False
The race is on for a Zika virus vaccine:  ,False
U.S. to withhold some Clinton emails with top secret information ,False
"'Affluenza' teen left in juvenile detention in Texas, for now:  ",False
One of three escaped California inmates captured: local media ,False
Our Editor's Choice photos of the day from around the world:  ,False
Trump's gamble leaving the battlefield to his rivals for one night appeared to pay off:  ,False
" Canada has four recent cases of Zika, all from travelers: Public health agency",False
FBI releases grainy aerial video of deadly roadside encounter with Oregon occupiers.  ,False
 EgyptAir mechanic suspected in Russian plane crash.  ,False
"Forty percent of Germans want Angela Merkel to resign over her refugee policy, poll shows:  ",False
"Understanding the ZikaVirus: 
",False
 Texas judge says ‘affluenza’ teen Ethan Couch to remain in juvenile detention center,False
 Online cattle auction aims to shake up U.S. meat market ,False
El-Erian says countries weakening currencies in fight for global growth ,False
How Trump could benefit from a Bloomberg presidential run:  ,False
EgyptAir mechanic whose cousin joined Islamic State suspected in Russian plane crash:  ,False
Oregon occupiers remain holed up after FBI releases video of shooting ,False
A vaccine for the ZikaVirus could be ready for emergency use before year-end:  ,False
From denial to Davos: BOJ's Kuroda brings out his stun gun ,False
U.S. economic growth slows to a 0.7 percent rate in fourth quarter ,False
"Xerox to split into two, Icahn to get board seats in one:  ",False
James Murdoch returns to Sky as chairman:  ,False
'Affluenza' teen faces Texas hearing on move to adult jail ,False
Printer maker Xerox to split into two ,False
Trump overshadows Republican debate even as he sits it out:  ,False
FTSE bounces back after Tokyo treat for markets:  ,False
EgyptAir mechanic suspected in Russian plane crash - sources ,False
BOJ stuns markets with negative interest rate surprise  ,False
"Xerox to split in two, give Icahn three board seats: WSJ ",False
Bloomberg run could boost Trump's bid for White House: poll -  ,False
Jefferson Airplane founding member Paul Kantner dies: report  ,False
"BOJ adopts negative rates in ramped-up stimulus campaign, stuns markets  ",False
Trump draws full house at own event as he snubs Fox News debate  ,False
BOJ shocks markets with negative rates move ,False
Amazon shares plunge as record profit still misses estimates  ,False
Republican Cruz derides missing front-runner Trump at presidential debate  ,False
Trump draws full house as he snubs Fox News  ,False
Fed owns up to global risks in statement shift ,False
How a Bloomberg run could boost Trump's White House bid:  ,False
Pentagon chief announces measures to improve quality of life for military ,False
Republicans are picking sides over Trump's rift with Fox News in GOPdebate ,False
IOC to issue guidance as ZikaVirus spreads before Rio Games:  ,False
 Liberated Washington Post reporter Jason Rezaian says there are ''many people to thank'' for his release. ,False
 Families affected by ZikaVirus in Brazil.  ,False
Trump challenges Murdoch with decision to skip GOPdebate:  ,False
'Affluenza' teen back in Texas after being deported from Mexico ,False
Yahoo to shut Argentina and Mexico offices ,False
" European man, 28, arrested at Disnyeland Paris, his bag contained guns and copy of Koran: Police source",False
ZikaVirus could affect between three million and four million people: WHO   ,False
 'Affluenza' teen Ethan Couch has left Mexico City on a plane to Dallas.,False
U.S. jobless claims fall more than expected:  ,False
Car bomb at Yemeni presidential palace in Aden kills seven: officials ,False
Jobless claims fall more than expected ,False
"WHO sees 3-4 million cases of Zika virus, role in birth defects ",False
Most Americans support Obama's contested immigration plan: Reuters/Ipsos  ,False
Trump takes calculated risk with decision to skip debate ,False
Campaigning in style: How Jeb Bush blew through his warchest ,False
Ford Motor quarterly profit beats Street expectations ,False
Bundy tells protesters to 'please go home':  ,False
Facebook shares jump 12 percent as mobile ads win big ,False
HSBC curbs mortgage offering to Chinese citizens in U.S. ,False
"In U.S. oil capital Houston, no cheap fuel bonanza for airlines:  ",False
Unease over Fed rate path dents European stocks:  ,False
Most Americans support Obama's contested immigration plan: Reuters/Ipsos poll ,False
Authorities working to clear remaining protesters in Oregon occupation ,False
"Ivorian ex-president's war crimes trial opens, supporters protest ",False
China stocks end at more than year low  ,False
Trump steps up attacks with 'bimbo' tweet before Fox News debate:  ,False
"China shares flounder again, but 'real economy' sound says state media ",False
Samsung Elec warns of difficult 2016 as smartphone troubles spread  ,False
EBay's disappointing forecast fuels stock decline  ,False
Five arrests made in connection with California jailhouse escape ,False
"Fed keeps rates unchanged, wary eye on global markets ",False
Global health body under pressure to stop Zika virus ,False
"Ferguson, Missouri releases proposed consent decree ",False
Facebook revenue jumps 51.7 percent as mobile drives ad sales ,False
Harney County Sheriff calls for 'no more blood' after Oregon standoff. More here:  ,False
"Days before Martin Shkreli's arrest, U.S. prosecutors sought his communications with lawyer:  ",False
White House declines comment on Johnson Controls deal to buy Ireland-based Tyco:  ,False
"Fed keeps interest rates steady, closely watching global markets:  ",False
"Checkpoints, arrests and one dead at Oregon refuge:  ",False
All three major indexes turn negative after Fed announcement,False
Wall Street enters choppy trading in wake of Fed announcement,False
" Fed leaves interest rates unchanged, remains upbeat on U.S. economy, 'closely monitoring' global",False
'Cooler heads must prevail' - Anti-government groups urge calm after Oregon occupier killed:  ,False
Trump steps up his Fox News fight with derogatory 'bimbo' tweet:  ,False
New U.S. single-family home sales race to 10-month high ,False
 Killed Oregon protester named as armed group's spokesman:  ,False
FBI sets up checkpoints around Oregon refuge after one protester killed in confrontation:  ,False
FBI sets up checkpoints around Oregon refuge after confrontation turns deadly ,False
FBI sets up checkpoints around Oregon refuge after deadly confrontation:  ,False
Why Donald Trump won't be taking part in the Republican debate in Iowa:  ,False
One protester shot dead as FBI arrests Oregon occupation leader and others:  ,False
Boeing profit falls 30 percent on after-tax charge ,False
United Technologies quarterly revenue falls 4.5 percent ,False
Oil falls as rising inventories wipe out optimism over supply:  ,False
"Ackman acknowledges mistakes in 2015, details changes in portfolio:  ",False
Trump pulls out of Republican debate in Iowa:  ,False
One protester shot dead and eight arrested at Oregon occupation,False
"China's Xiaomi Internet services revenue up 150 percent, but misses $1 billion target  ",False
Virginia resident who traveled abroad tests positive for Zika virus:  ,False
"U.S. shale firms, struggling to profit with $30 oil, slash spending more  ",False
Leader of Oregon wildlife refuge occupation arrested: CNN ,False
Trump abruptly withdraws from Fox debate in Iowa ,False
Virginia resident tests positive for Zika virus: AP ,False
"Eight Republican candidates qualify for Thursday's debate, Trump uncertain ",False
